generation,best,mean,min,std,best_of_run
1,293.5499999999918,116.05658521999601,-30.835370000000292,98.25158215619238,293.5499999999918
2,293.5499999999918,191.16445219999252,100.88449999999987,51.251392993781096,293.5499999999918
3,293.5499999999918,223.73776179999194,187.74396999999192,25.405663687616215,293.5499999999918
4,293.5499999999918,236.10944399999187,213.40879999999203,21.55759089348517,293.5499999999918
5,293.5499999999918,237.5999119999919,229.54999999999177,20.681562330816654,293.5499999999918
6,293.54999999999205,240.25063199999195,229.54999999999188,23.280194477962898,293.54999999999205
7,293.54999999999205,241.59867199999198,229.54999999999194,24.357701872869974,293.54999999999205
8,294.68399999999207,245.61654139999195,229.54999999999205,27.003624149948866,294.68399999999207
9,311.307049999992,252.46240239999187,229.5499999999921,30.44210089701662,311.307049999992
10,311.307049999992,258.6649377999919,230.68399999999178,31.50179189309286,311.307049999992
11,570.83755,269.5951097999921,230.68399999999184,53.51071799549826,570.83755
12,570.83755,272.1097497999921,230.6839999999919,53.09862538719052,570.83755
13,582.1825999999999,285.6950753999922,230.6839999999919,66.42605902100657,582.1825999999999
14,582.1825999999999,291.0794963999922,230.68399999999195,64.48374453697897,582.1825999999999
15,786.0654000000068,323.7093475999928,230.68399999999207,103.5338270138455,786.0654000000068
16,786.0654000000068,333.91346859999294,293.54999999999177,107.03609932897861,786.0654000000068
17,786.0654000000068,339.69388479999316,293.5499999999918,111.0782323914657,786.0654000000068
18,786.0654000000068,350.1907673999935,293.5499999999918,126.96562122990443,786.0654000000068
19,786.0654000000068,356.4547897999936,293.5499999999919,130.2490338446192,786.0654000000068
20,1542.6840000000257,392.7871629999946,293.549999999992,217.15816033348065,1542.6840000000257
21,1542.6840000000257,446.3124013999965,294.6839999999919,272.63505953931957,1542.6840000000257
22,1542.6840000000257,468.907950799997,294.6839999999919,270.83879528324945,1542.6840000000257
23,1542.6840000000257,487.47168399999754,294.68399999999195,267.55745819685455,1542.6840000000257
24,1542.6840000000257,532.7272941999987,294.6839999999922,297.22090933444247,1542.6840000000257
25,1542.6840000000257,568.9758381999999,305.85367999999187,322.6058761246677,1542.6840000000257
26,1542.6840000000257,586.3823020000002,311.3070499999919,314.99282425921217,1542.6840000000257
27,1542.6840000000257,632.3163982000016,311.307049999992,328.3287182995701,1542.6840000000257
28,1542.6840000000257,632.3163982000016,311.307049999992,328.3287182995701,1542.6840000000257
29,1542.6840000000257,673.7947812000034,360.2928599999919,304.1458459448895,1542.6840000000257
30,1542.6840000000257,710.3063524000044,372.2901699999918,314.5770323318871,1542.6840000000257
31,1542.6840000000257,734.985977000005,565.2729599999991,330.9436801640819,1542.6840000000257
32,1542.6840000000257,758.9386016000059,573.7500000000048,347.64619578875266,1542.6840000000257
33,1895.3641000000102,824.1637376000072,578.6503999999999,406.06604452690664,1895.3641000000102
34,1895.3641000000102,851.244867600009,580.5297999999995,413.47994118457336,1895.3641000000102
35,1895.3641000000102,884.7069686000104,580.8499999999995,431.6732813003143,1895.3641000000102
36,1895.3641000000102,909.343990600012,581.1499999999995,435.9904761614326,1895.3641000000102
37,1895.3641000000102,973.6798046000134,581.6961999999997,462.83161315153455,1895.3641000000102
38,1895.3641000000102,996.7282460000147,582.1825999999999,463.4854413323807,1895.3641000000102
39,1895.3641000000102,1063.9572740000167,582.8999999999999,472.72350116750175,1895.3641000000102
40,1895.3641000000102,1109.037833200018,582.9499999999999,465.9820378770455,1895.3641000000102
41,1895.3641000000102,1166.6041932000196,582.9499999999999,456.5931505239775,1895.3641000000102
42,1902.5329000000077,1276.3933012000216,583.25,437.87267935258393,1902.5329000000077
43,1902.5329000000077,1346.4409352000227,583.4999999999999,415.7522563595892,1902.5329000000077
44,1902.5329000000077,1434.7856152000231,773.5500000000286,364.21816277126277,1902.5329000000077
45,1902.5329000000077,1515.6549132000218,773.5500000000309,320.17154454461155,1902.5329000000077
46,2636.343019999998,1642.612363600022,916.759960000027,229.22440189160247,2636.343019999998
47,2636.343019999998,1678.7811844000216,1541.5500000000272,207.0336593353349,2636.343019999998
48,2636.343019999998,1713.69275840002,1541.5500000000275,210.56423225243617,2636.343019999998
